"beserver","timestamp","durationmin","durationmax","durationavg"
"VI1PR0402MB3646","06.05.2018 20:30:02","87,1099","97,1424","91,2157"
"VI1PR0402MB3646","06.05.2018 20:30:12","89,1096","102,1349","91,61561"
"VI1PR0402MB3646","06.05.2018 20:30:22","87,1051","96,1138","90,51017"
"VI1PR0402MB3646","06.05.2018 20:30:32","87,1044","111,1431","91,31289"
"VI1PR0402MB3646","06.05.2018 20:30:42","86,1031","92,1175","88,10768"
"VI1PR0402MB3646","06.05.2018 20:30:52","86,105","99,1212","89,31103"
"VI1PR0402MB3646","06.05.2018 20:31:02","86,0952","96,1181","89,51087"
"VI1PR0402MB3646","06.05.2018 20:31:12","86,1085","98,124","91,11536"
"VI1PR0402MB3646","06.05.2018 20:31:22","86,108","99,1249","89,21183"
"VI1PR0402MB3646","06.05.2018 20:31:32","87,1082","93,1172","89,51112"
"VI1PR0402MB3646","06.05.2018 20:31:42","87,1082","94,1172","88,51007"
"VI1PR0402MB3646","06.05.2018 20:31:52","87,0968","99,125","91,01357"
"VI1PR0402MB3646","06.05.2018 20:32:02","86,1077","98,1244","89,61313"
"VI1PR0402MB3646","06.05.2018 20:32:12","85,1112","92,1158","88,51074"
"VI1PR0402MB3646","06.05.2018 20:32:22","86,1077","96,1202","90,51351"
"VI1PR0402MB3646","06.05.2018 20:32:32","86,0927","102,1265","89,40947"
"VI1PR0402MB3646","06.05.2018 20:32:42","85,1052","97,1266","88,61123"
"VI1PR0402MB3646","06.05.2018 20:32:52","86,1077","118,1532","94,72002"
"VI1PR0402MB3646","06.05.2018 20:33:02","85,1032","97,1211","88,81222"
"VI1PR0402MB3646","06.05.2018 20:33:12","86,1069","110,1389","92,21706"
"VI1PR0402MB3646","06.05.2018 20:33:22","86,1073","93,1196","88,61084"
"VI1PR0402MB3646","06.05.2018 20:33:32","86,1073","96,1219","89,21259"
"VI1PR0402MB3646","06.05.2018 20:33:42","87,1058","92,1151","88,81196"
"VI1PR0402MB3646","06.05.2018 20:33:52","85,1056","97,1236","88,40897"
"VI1PR0402MB3646","06.05.2018 20:34:02","86,1072","108,1362","92,41733"
"VI1PR0402MB3646","06.05.2018 20:34:12","86,112","829,0704","163,80998"
"VI1PR0402MB3646","06.05.2018 20:34:22","84,1039","105,1323","89,11169"
"VI1PR0402MB3646","06.05.2018 20:34:32","87,1094","101,1271","90,913"
"VI1PR0402MB3646","06.05.2018 20:34:42","85,1076","96,1202","88,51024"
"VI1PR0402MB3646","06.05.2018 20:34:52","86,1073","98,1224","89,51115"
"VI1PR0402MB3646","06.05.2018 20:35:02","86,1069","94,1224","89,01189"
"VI1PR0402MB3646","06.05.2018 20:35:12","85,1064","100,1274","89,61238"
"VI1PR0402MB3646","06.05.2018 20:35:22","86,1068","88,1181","86,91146"
"VI1PR0402MB3646","06.05.2018 20:35:32","86,0942","131,1689","96,4204"
"VI1PR0402MB3646","06.05.2018 20:35:42","87,1086","97,1176","89,11212"
"VI1PR0402MB3646","06.05.2018 20:35:52","85,108","91,115","88,11103"
"VI1PR0402MB3646","06.05.2018 20:36:02","84,103","89,1112","86,90889"
"VI1PR0402MB3646","06.05.2018 20:36:12","85,1034","116,1306","91,51058"
"VI1PR0402MB3646","06.05.2018 20:36:22","86,1043","130,1539","91,7123"
"VI1PR0402MB3646","06.05.2018 20:36:32","86,1058","102,1262","91,1127"
"VI1PR0402MB3646","06.05.2018 20:36:42","87,1051","114,1422","90,51104"
"VI1PR0402MB3646","06.05.2018 20:36:52","86,0889","810,0241","160,99833"
"VI1PR0402MB3646","06.05.2018 20:37:02","86,1074","98,1223","89,30958"
"VI1PR0402MB3646","06.05.2018 20:37:12","86,1047","301,379","111,63842"
"VI1PR0402MB3646","06.05.2018 20:37:22","87,1059","93,1183","89,20921"
"VI1PR0402MB3646","06.05.2018 20:37:32","87,1063","101,1222","89,61069"
"VI1PR0402MB3646","06.05.2018 20:37:42","86,1059","94,1161","88,8082"
"VI1PR0402MB3646","06.05.2018 20:37:52","86,1066","94,1204","88,70901"
"VI1PR0402MB3646","06.05.2018 20:38:02","87,1064","129,1653","94,21648"
"VI1PR0402MB3646","06.05.2018 20:38:12","87,1071","90,1133","88,50919"
"VI1PR0402MB3646","06.05.2018 20:38:22","86,1106","100,1241","89,11025"
"VI1PR0402MB3646","06.05.2018 20:38:32","86,1031","95,1208","88,90796"
"VI1PR0402MB3646","06.05.2018 20:38:42","86,1031","98,1235","89,40989"
"VI1PR0402MB3646","06.05.2018 20:38:52","86,0972","91,1154","88,30717"
"VI1PR0402MB3646","06.05.2018 20:39:02","87,1059","120,1499","92,71348"
"VI1PR0402MB3646","06.05.2018 20:39:12","86,1066","99,122","90,9122"
"VI1PR0402MB3646","06.05.2018 20:39:22","86,1062","100,1233","89,90991"
"VI1PR0402MB3646","06.05.2018 20:39:32","86,0952","98,1251","90,71247"
"VI1PR0402MB3646","06.05.2018 20:39:42","86,1074","110,1372","91,01083"
"VI1PR0402MB3646","06.05.2018 20:39:52","86,1074","91,1154","88,30963"
"VI1PR0402MB3646","06.05.2018 20:40:02","86,1051","104,1276","90,70879"
"VI1PR0402MB3646","06.05.2018 20:40:12","87,106","94,1152","88,60915"
"VI1PR0402MB3646","06.05.2018 20:40:22","87,104","90,1102","87,80816"
"VI1PR0402MB3646","06.05.2018 20:40:32","86,1051","104,1307","90,21128"
"VI1PR0402MB3646","06.05.2018 20:40:42","85,1069","89,1104","87,00653"
"VI1PR0402MB3646","06.05.2018 20:40:55","86,1031","3849,8886","464,48585"
"VI1PR0402MB3646","06.05.2018 20:41:05","85,1038","94,1153","88,30922"
"VI1PR0402MB3646","06.05.2018 20:41:15","86,1043","105,1301","90,91098"
"VI1PR0402MB3646","06.05.2018 20:41:25","86,1086","96,1202","89,81138"
"VI1PR0402MB3646","06.05.2018 20:41:35","87,1102","111,1369","92,71552"
"VI1PR0402MB3646","06.05.2018 20:41:46","86,1082","1332,6926","215,27303"
"VI1PR0402MB3646","06.05.2018 20:41:56","86,1086","88,1128","86,71063"
"VI1PR0402MB3646","06.05.2018 20:42:06","86,1007","89,1089","87,20705"
"VI1PR0402MB3646","06.05.2018 20:42:16","85,1066","98,1203","89,3108"
"VI1PR0402MB3646","06.05.2018 20:42:26","85,1034","93,1159","87,60701"
"VI1PR0402MB3646","06.05.2018 20:42:36","86,1047","90,1188","88,10995"
"VI1PR0402MB3646","06.05.2018 20:42:46","85,1049","99,1216","90,41093"
"VI1PR0402MB3646","06.05.2018 20:42:56","85,1026","107,131","89,50831"
"VI1PR0402MB3646","06.05.2018 20:43:06","86,1047","409,5152","121,95208"
"VI1PR0402MB3646","06.05.2018 20:43:16","85,1034","104,1279","90,11074"
"VI1PR0402MB3646","06.05.2018 20:43:26","86,1047","109,1351","90,51056"
"VI1PR0402MB3646","06.05.2018 20:43:36","87,1075","94,1144","88,80833"
"VI1PR0402MB3646","06.05.2018 20:43:46","86,1079","94,1172","88,20966"
"VI1PR0402MB3646","06.05.2018 20:43:56","86,1051","127,1596","95,31756"
"VI1PR0402MB3646","06.05.2018 20:44:06","86,1047","94,1172","89,21051"
"VI1PR0402MB3646","06.05.2018 20:44:16","86,1063","101,1249","91,91414"
"VI1PR0402MB3646","06.05.2018 20:44:26","85,1086","93,1037","88,50971"
"VI1PR0402MB3646","06.05.2018 20:44:36","88,108","128,1636","96,42138"
"VI1PR0402MB3646","06.05.2018 20:44:46","87,1091","100,1256","90,61248"
"VI1PR0402MB3646","06.05.2018 20:44:56","87,1048","97,1175","89,61035"
"VI1PR0402MB3646","06.05.2018 20:45:06","86,1095","114,1439","91,31423"
"VI1PR0402MB3646","06.05.2018 20:45:16","86,105","99,1279","91,01243"
"VI1PR0402MB3646","06.05.2018 20:45:26","86,0846","103,1267","90,5104"
"VI1PR0402MB3646","06.05.2018 20:45:36","85,1049","93,1139","88,10757"
"VI1PR0402MB3646","06.05.2018 20:45:46","86,1078","98,1231","88,61011"
"VI1PR0402MB3646","06.05.2018 20:45:56","86,1098","102,1293","90,11371"
"VI1PR0402MB3646","06.05.2018 20:46:06","87,1107","94,1192","89,71321"
"VI1PR0402MB3646","06.05.2018 20:46:16","87,1099","124,1482","93,21584"
"VI1PR0402MB3646","06.05.2018 20:46:26","87,108","94,1188","89,81276"
"VI1PR0402MB3646","06.05.2018 20:46:36","88,1076","105,1339","93,11748"
"VI1PR0402MB3646","06.05.2018 20:46:46","87,0901","368,4658","144,48122"
"VI1PR0402MB3646","06.05.2018 20:46:56","86,1047","99,1217","90,0124"
"VI1PR0402MB3646","06.05.2018 20:47:06","86,1067","92,1127","87,80735"
"VI1PR0402MB3646","06.05.2018 20:47:16","87,1115","254,3208","108,13538"
"VI1PR0402MB3646","06.05.2018 20:47:26","86,1043","98,1208","90,21155"
"VI1PR0402MB3646","06.05.2018 20:47:36","86,1062","97,1198","89,2112"
"VI1PR0402MB3646","06.05.2018 20:47:46","86,1086","103,1307","89,20977"
"VI1PR0402MB3646","06.05.2018 20:47:56","86,1047","97,121","89,81038"
"VI1PR0402MB3646","06.05.2018 20:48:06","87,1056","98,1004","91,40957"
"VI1PR0402MB3646","06.05.2018 20:48:16","86,0818","96,0956","88,38652"
"VI1PR0402MB3646","06.05.2018 20:48:26","85,0866","105,1061","90,19033"
"VI1PR0402MB3646","06.05.2018 20:48:36","86,0854","101,1007","90,09074"
"VI1PR0402MB3646","06.05.2018 20:48:46","85,0831","94,0928","88,88757"
"VI1PR0402MB3646","06.05.2018 20:48:56","86,0675","128,1312","91,59056"
"VI1PR0402MB3646","06.05.2018 20:49:06","86,0901","119,6097","92,4673"
"VI1PR0402MB3646","06.05.2018 20:49:16","86,0853","93,0945","87,68657"
"VI1PR0402MB3646","06.05.2018 20:49:26","86,0845","97,0943","90,08945"
"VI1PR0402MB3646","06.05.2018 20:49:36","86,0845","98,098","90,28823"
"VI1PR0402MB3646","06.05.2018 20:49:46","85,0883","99,099","88,82245"
"VI1PR0402MB3646","06.05.2018 20:49:56","85,0842","95,0993","89,49068"
"VI1PR0402MB3646","06.05.2018 20:50:06","87,0848","100,1037","91,19116"
"VI1PR0402MB3646","06.05.2018 20:50:16","86,0877","95,0934","88,787"
"VI1PR0402MB3646","06.05.2018 20:50:26","86,0829","144,1474","96,69767"
"VI1PR0402MB3646","06.05.2018 20:50:36","87,0844","115,1172","92,79327"
"VI1PR0402MB3646","06.05.2018 20:50:46","86,0837","94,0951","88,28819"
"VI1PR0402MB3646","06.05.2018 20:50:56","86,0829","95,0926","88,88894"
"VI1PR0402MB3646","06.05.2018 20:51:06","86,0904","98,1016","88,79108"
"VI1PR0402MB3646","06.05.2018 20:51:16","86,0876","97,1014","89,29213"
"VI1PR0402MB3646","06.05.2018 20:51:26","86,0865","89,094","87,29116"
"VI1PR0402MB3646","06.05.2018 20:51:36","87,0899","94,0971","89,58922"
"VI1PR0402MB3646","06.05.2018 20:51:46","87,0844","92,0915","88,88861"
"VI1PR0402MB3646","06.05.2018 20:51:56","86,0908","118,121","92,79535"
"VI1PR0402MB3646","06.05.2018 20:52:06","87,0867","108,1075","93,69534"
"VI1PR0402MB3646","06.05.2018 20:52:16","86,0869","97,0947","89,49127"
"VI1PR0402MB3646","06.05.2018 20:52:26","84,0848","113,1146","90,89172"
"VI1PR0402MB3646","06.05.2018 20:52:36","86,0884","89,1101","87,79001"
"VI1PR0402MB3646","06.05.2018 20:52:46","86,0869","97,0939","88,68788"
"VI1PR0402MB3646","06.05.2018 20:52:56","86,0849","99,1002","88,98868"
"VI1PR0402MB3646","06.05.2018 20:53:06","86,0837","960,2153","177,70393"
"VI1PR0402MB3646","06.05.2018 20:53:17","87,1056","251,3146","105,93296"
"VI1PR0402MB3646","06.05.2018 20:53:27","86,1074","91,1126","87,9079"
"VI1PR0402MB3646","06.05.2018 20:53:37","86,1043","91,1173","88,01064"
"VI1PR0402MB3646","06.05.2018 20:53:47","87,1075","128,1648","94,81964"
"VI1PR0402MB3646","06.05.2018 20:53:57","86,1054","120,1566","93,61744"
"VI1PR0402MB3646","06.05.2018 20:54:07","86,1063","112,1413","90,81386"
"VI1PR0402MB3646","06.05.2018 20:54:17","87,1059","92,112","88,31055"
"VI1PR0402MB3646","06.05.2018 20:54:27","86,107","97,1214","88,61014"
"VI1PR0402MB3646","06.05.2018 20:54:37","86,1042","94,118","89,61287"
"VI1PR0402MB3646","06.05.2018 20:54:47","86,1043","92,1119","88,31026"
"VI1PR0402MB3646","06.05.2018 20:54:57","87,1032","100,1225","89,81021"
"VI1PR0402MB3646","06.05.2018 20:55:07","86,1055","96,1217","89,61306"
"VI1PR0402MB3646","06.05.2018 20:55:17","86,109","99,1264","89,71398"
"VI1PR0402MB3646","06.05.2018 20:55:27","88,1099","236,2995","105,63292"
"VI1PR0402MB3646","06.05.2018 20:55:37","86,1062","107,1373","90,1132"
"VI1PR0402MB3646","06.05.2018 20:55:47","86,1054","118,1493","92,01343"
"VI1PR0402MB3646","06.05.2018 20:55:57","86,1043","173,2201","98,02029"
"VI1PR0402MB3646","06.05.2018 20:56:07","88,1072","96,117","89,81118"
"VI1PR0402MB3646","06.05.2018 20:56:17","86,1058","116,1441","92,51501"
"VI1PR0402MB3646","06.05.2018 20:56:27","86,1062","94,1196","88,61049"
"VI1PR0402MB3646","06.05.2018 20:56:37","89,1128","250,3196","190,74263"
"VI1PR0402MB3646","06.05.2018 20:56:47","87,1087","187,2367","151,09106"
"VI1PR0402MB3646","06.05.2018 20:56:57","87,1064","99,1223","90,51196"
"VI1PR0402MB3646","06.05.2018 20:57:07","87,1055","96,1206","90,11269"
"VI1PR0402MB3646","06.05.2018 20:57:17","87,1055","104,1354","91,51241"
"VI1PR0402MB3646","06.05.2018 20:57:27","87,0913","91,1126","89,40937"
"VI1PR0402MB3646","06.05.2018 20:57:37","87,106","109,1347","91,21373"
"VI1PR0402MB3646","06.05.2018 20:57:47","86,109","98,1223","88,9108"
"VI1PR0402MB3646","06.05.2018 20:57:57","87,0917","103,1271","90,71015"
"VI1PR0402MB3646","06.05.2018 20:58:07","86,1062","100,1229","90,31129"
"VI1PR0402MB3646","06.05.2018 20:58:17","87,105","101,1235","93,20494"
"VI1PR0402MB3646","06.05.2018 20:58:27","87,1058","94,1202","89,91253"
"VI1PR0402MB3646","06.05.2018 20:58:37","87,1069","96,1207","89,80976"
"VI1PR0402MB3646","06.05.2018 20:58:47","88,1071","95,1171","89,50962"
"VI1PR0402MB3646","06.05.2018 20:58:57","86,1057","103,1308","92,31352"
"VI1PR0402MB3646","06.05.2018 20:59:07","87,1062","94,1158","89,31008"
"VI1PR0402MB3646","06.05.2018 20:59:17","87,1065","99,1245","89,60944"
"VI1PR0402MB3646","06.05.2018 20:59:27","86,1045","97,1208","88,10913"
"VI1PR0402MB3646","06.05.2018 20:59:37","87,0916","99,1261","90,21021"
"VI1PR0402MB3646","06.05.2018 20:59:47","86,1049","90,1108","88,20912"
"VI1PR0402MB3646","06.05.2018 20:59:57","87,1066","98,1197","89,81079"
"VI1PR0402MB3646","06.05.2018 21:00:07","87,109","128,1585","95,11631"
"VI1PR0402MB3646","06.05.2018 21:00:17","86,0947","102,1239","91,51139"
"VI1PR0402MB3646","06.05.2018 21:00:27","86,1041","92,1094","88,70872"
"VI1PR0402MB3646","06.05.2018 21:00:37","86,1057","108,1391","92,11459"
"VI1PR0402MB3646","06.05.2018 21:00:47","86,1037","98,1181","91,81296"
"VI1PR0402MB3646","06.05.2018 21:00:57","86,1072","104,1277","92,21409"
"VI1PR0402MB3646","06.05.2018 21:01:07","87,1058","99,1238","91,11318"
"VI1PR0402MB3646","06.05.2018 21:01:17","85,1072","94,121","88,41103"
"VI1PR0402MB3646","06.05.2018 21:01:27","86,0895","95,1179","88,4062"
"VI1PR0402MB3646","06.05.2018 21:01:37","86,1057","95,1206","89,51092"
"VI1PR0402MB3646","06.05.2018 21:01:47","87,0923","101,1235","90,01043"
"VI1PR0402MB3646","06.05.2018 21:01:57","86,1088","120,1508","92,3143"
"VI1PR0402MB3646","06.05.2018 21:02:07","86,1053","98,1217","90,01139"
"VI1PR0402MB3646","06.05.2018 21:02:17","86,105","91,1125","88,20695"
"VI1PR0402MB3646","06.05.2018 21:02:27","87,1074","91,1148","88,70959"
"VI1PR0402MB3646","06.05.2018 21:02:37","86,1049","94,1206","89,81154"
"VI1PR0402MB3646","06.05.2018 21:02:47","87,1074","100,1223","90,61173"
"VI1PR0402MB3646","06.05.2018 21:02:57","88,1074","98,1244","91,81398"
"VI1PR0402MB3646","06.05.2018 21:03:07","87,1015","101,1312","91,81347"
"VI1PR0402MB3646","06.05.2018 21:03:17","86,1047","111,1377","91,41491"
"VI1PR0402MB3646","06.05.2018 21:03:27","87,1064","108,1378","92,41579"
"VI1PR0402MB3646","06.05.2018 21:03:37","87,1075","100,1237","91,61445"
"VI1PR0402MB3646","06.05.2018 21:03:47","86,1051","97,1183","89,91183"
"VI1PR0402MB3646","06.05.2018 21:03:57","87,0988","93,1171","89,10934"
"VI1PR0402MB3646","06.05.2018 21:04:07","87,1067","254,3224","107,73574"
"VI1PR0402MB3646","06.05.2018 21:04:17","86,1043","101,1289","89,91199"
"VI1PR0402MB3646","06.05.2018 21:04:27","86,1047","98,1215","90,0119"
"VI1PR0402MB3646","06.05.2018 21:04:37","88,1116","111,1242","94,31629"
"VI1PR0402MB3646","06.05.2018 21:04:47","87,1115","90,1114","88,60934"
"VI1PR0402MB3646","06.05.2018 21:04:57","85,1034","98,1271","88,61196"
"VI1PR0402MB3646","06.05.2018 21:05:07","89,1077","124,1554","99,32377"
"VI1PR0402MB3646","06.05.2018 21:05:17","87,283","93,3066","89,45483"
"VI1PR0402MB3646","06.05.2018 21:05:27","87,2854","107,3514","90,79838"
"VI1PR0402MB3646","06.05.2018 21:05:37","86,2836","109,362","94,91322"
"VI1PR0402MB3646","06.05.2018 21:05:47","87,285","104,3446","92,70357"
"VI1PR0402MB3646","06.05.2018 21:05:57","87,285","107,3507","90,89889"
"VI1PR0402MB3646","06.05.2018 21:06:07","86,2702","128,422","93,2048"
"VI1PR0402MB3646","06.05.2018 21:06:17","85,2788","92,3072","88,08889"
"VI1PR0402MB3646","06.05.2018 21:06:27","86,267","106,3516","91,80154"
"VI1PR0402MB3646","06.05.2018 21:06:37","86,2833","105,3475","92,10481"
"VI1PR0402MB3646","06.05.2018 21:06:47","88,288","112,3799","91,6033"
"VI1PR0402MB3646","06.05.2018 21:06:57","87,2834","96,3188","89,49382"
"VI1PR0402MB3646","06.05.2018 21:07:07","86,2813","94,3173","89,59482"
"VI1PR0402MB3646","06.05.2018 21:07:17","87,2846","101,3311","89,49792"
"VI1PR0402MB3646","06.05.2018 21:07:27","86,2805","96,315","89,99509"
"VI1PR0402MB3646","06.05.2018 21:07:37","86,2757","95,3108","89,29207"
"VI1PR0402MB3646","06.05.2018 21:07:47","86,2825","92,3051","88,89115"
"VI1PR0402MB3646","06.05.2018 21:07:57","85,2776","97,321","89,89532"
"VI1PR0402MB3646","06.05.2018 21:08:07","87,2866","92,3024","89,19642"
"VI1PR0402MB3646","06.05.2018 21:08:17","86,2852","89,2924","88,08847"
"VI1PR0402MB3646","06.05.2018 21:08:27","86,2659","100,329","90,09435"
"VI1PR0402MB3646","06.05.2018 21:08:37","86,2813","94,3079","88,89202"
"VI1PR0402MB3646","06.05.2018 21:08:48","87,2878","1282,2456","209,39219"
"VI1PR0402MB3646","06.05.2018 21:08:58","86,2852","120,3962","93,00788"
"VI1PR0402MB3646","06.05.2018 21:09:08","87,2842","96,3221","89,39529"
"VI1PR0402MB3646","06.05.2018 21:09:18","87,2854","146,4853","94,6118"
"VI1PR0402MB3646","06.05.2018 21:09:28","86,2884","101,3406","89,89651"
"VI1PR0402MB3646","06.05.2018 21:09:38","86,2845","93,3101","89,29376"
"VI1PR0402MB3646","06.05.2018 21:09:48","86,2861","94,3099","89,89675"
"VI1PR0402MB3646","06.05.2018 21:09:58","86,2825","112,3716","91,2996"
"VI1PR0402MB3646","06.05.2018 21:10:08","86,2817","99,3261","90,09625"
"VI1PR0402MB3646","06.05.2018 21:10:18","87,107","90,1172","88,14661"
"VI1PR0402MB3646","06.05.2018 21:10:28","86,1066","95,1201","89,01318"
"VI1PR0402MB3646","06.05.2018 21:10:38","87,1075","120,1526","94,72076"
"VI1PR0402MB3646","06.05.2018 21:10:48","87,1106","131,168","93,31861"
"VI1PR0402MB3646","06.05.2018 21:10:58","87,1094","104,1309","91,71378"
"VI1PR0402MB3646","06.05.2018 21:11:08","87,1118","99,1252","90,11284"
"VI1PR0402MB3646","06.05.2018 21:11:18","87,1083","98,1219","90,91455"
"VI1PR0402MB3646","06.05.2018 21:11:28","87,1038","170,2149","99,2245"
"VI1PR0402MB3646","06.05.2018 21:11:38","87,1019","156,1965","98,52465"
"VI1PR0402MB3646","06.05.2018 21:11:48","86,1089","103,1284","91,51571"
"VI1PR0402MB3646","06.05.2018 21:11:58","87,1078","93,1163","88,9112"
"VI1PR0402MB3646","06.05.2018 21:12:08","85,1077","90,1153","88,11207"
"VI1PR0402MB3646","06.05.2018 21:12:18","86,1109","100,1297","90,01656"
"VI1PR0402MB3646","06.05.2018 21:12:28","86,1089","98,1267","90,71685"
"VI1PR0402MB3646","06.05.2018 21:12:38","86,1109","113,146","91,1159"
"VI1PR0402MB3646","06.05.2018 21:12:48","87,107","115,145","92,81854"
"VI1PR0402MB3646","06.05.2018 21:12:58","86,1113","893,1417","171,11784"
"VI1PR0402MB3646","06.05.2018 21:13:08","85,1072","103,1268","93,21577"
"VI1PR0402MB3646","06.05.2018 21:13:18","86,1069","93,1175","89,31155"
"VI1PR0402MB3646","06.05.2018 21:13:28","86,1069","299,3811","111,63916"
"VI1PR0402MB3646","06.05.2018 21:13:38","86,1073","130,1678","95,52004"
"VI1PR0402MB3646","06.05.2018 21:13:48","87,1086","101,1305","91,31476"
"VI1PR0402MB3646","06.05.2018 21:13:58","87,1063","99,1244","89,51252"
"VI1PR0402MB3646","06.05.2018 21:14:08","86,1057","100,1289","89,31133"
"VI1PR0402MB3646","06.05.2018 21:14:18","86,107","99,1256","89,61293"
"VI1PR0402MB3646","06.05.2018 21:14:28","86,1101","108,1348","92,21561"
"VI1PR0402MB3646","06.05.2018 21:14:38","87,1075","95,1173","89,81292"
"VI1PR0402MB3646","06.05.2018 21:14:48","87,1122","102,1306","91,31551"
"VI1PR0402MB3646","06.05.2018 21:14:58","86,1097","104,1324","94,41689"
"VI1PR0402MB3646","06.05.2018 21:15:08","86,1066","110,1374","91,61517"
"VI1PR0402MB3646","06.05.2018 21:15:18","86,107","115,1446","91,91487"
"VI1PR0402MB3646","06.05.2018 21:15:28","86,1073","101,127","89,51201"
"VI1PR0402MB3646","06.05.2018 21:15:38","85,1061","97,1251","88,81202"
"VI1PR0402MB3646","06.05.2018 21:15:48","86,1061","94,1173","88,71145"
"VI1PR0402MB3646","06.05.2018 21:15:58","86,1065","104,1305","92,01447"
"VI1PR0402MB3646","06.05.2018 21:16:08","86,0924","103,128","89,20934"
"VI1PR0402MB3646","06.05.2018 21:16:18","86,1074","97,1211","89,71214"
"VI1PR0402MB3646","06.05.2018 21:16:28","86,1074","329,4188","112,84083"
"VI1PR0402MB3646","06.05.2018 21:16:38","85,1598","192,2467","99,63041"
"VI1PR0402MB3646","06.05.2018 21:16:48","87,0991","89,1144","87,70907"
"VI1PR0402MB3646","06.05.2018 21:16:58","87,0948","89,1104","87,90791"
"VI1PR0402MB3646","06.05.2018 21:17:08","87,1074","96,1245","89,5122"
"VI1PR0402MB3646","06.05.2018 21:17:18","86,1069","101,1258","90,21041"
"VI1PR0402MB3646","06.05.2018 21:17:28","87,1075","97,1215","89,01123"
"VI1PR0402MB3646","06.05.2018 21:17:38","86,1065","103,1287","90,21153"
"VI1PR0402MB3646","06.05.2018 21:17:48","86,1022","93,1167","88,51007"
"VI1PR0402MB3646","06.05.2018 21:17:58","86,1113","100,1249","90,11344"
"VI1PR0402MB3646","06.05.2018 21:18:08","86,1073","108,1337","91,7158"
"VI1PR0402MB3646","06.05.2018 21:18:18","85,106","104,1305","89,91337"
"VI1PR0402MB3646","06.05.2018 21:18:28","86,1073","115,143","92,21649"
"VI1PR0402MB3646","06.05.2018 21:18:38","86,1058","95,1177","89,011"
"VI1PR0402MB3646","06.05.2018 21:18:48","87,1003","104,1297","91,31471"
"VI1PR0402MB3646","06.05.2018 21:18:58","86,1065","121,1523","91,71554"
"VI1PR0402MB3646","06.05.2018 21:19:08","86,1109","98,1216","88,80948"
"VI1PR0402MB3646","06.05.2018 21:19:18","86,1062","100,1257","90,11217"
"VI1PR0402MB3646","06.05.2018 21:19:28","87,1066","104,1316","92,01466"
"VI1PR0402MB3646","06.05.2018 21:19:38","88,1036","108,1345","91,41242"
"VI1PR0402MB3646","06.05.2018 21:19:48","86,0966","99,1225","89,81162"
"VI1PR0402MB3646","06.05.2018 21:19:58","86,1061","101,1285","89,81208"
"VI1PR0402MB3646","06.05.2018 21:20:08","86,1065","91,1138","88,10994"
"VI1PR0402MB3646","06.05.2018 21:20:18","87,0966","91,114","88,2091"
"VI1PR0402MB3646","06.05.2018 21:20:28","87,1084","95,1234","89,71372"
"VI1PR0402MB3646","06.05.2018 21:20:38","87,1064","102,1317","92,71755"
"VI1PR0402MB3646","06.05.2018 21:20:48","87,1111","100,1299","89,61507"
"VI1PR0402MB3646","06.05.2018 21:20:58","87,1079","110,1373","93,52035"
"VI1PR0402MB3646","06.05.2018 21:21:08","87,1088","96,1255","90,21294"
"VI1PR0402MB3646","06.05.2018 21:21:18","86,1059","100,1446","90,31332"
"VI1PR0402MB3646","06.05.2018 21:21:28","87,1061","167,2121","100,52769"
"VI1PR0402MB3646","06.05.2018 21:21:38","85,109","102,1278","89,21359"
"VI1PR0402MB3646","06.05.2018 21:21:48","85,1054","98,1092","89,10952"
"VI1PR0402MB3646","06.05.2018 21:21:58","86,1063","96,1248","90,41173"
"VI1PR0402MB3646","06.05.2018 21:22:08","86,1075","96,1192","89,71248"
"VI1PR0402MB3646","06.05.2018 21:22:17","85,1069","96,1204","88,71224"
"VI1PR0402MB3646","06.05.2018 21:22:27","83,4822","99,2019","88,78837"
"VI1PR0402MB3646","06.05.2018 21:22:37","84,464","102,1455","89,0815"
"VI1PR0402MB3646","06.05.2018 21:22:47","84,4652","101,1636","88,59078"
"VI1PR0402MB3646","06.05.2018 21:22:57","84,464","106,0723","87,90406"
"VI1PR0402MB3646","06.05.2018 21:23:07","84,4644","105,0924","90,1616"
"VI1PR0402MB3646","06.05.2018 21:23:17","82,4977","92,3297","85,64435"
"VI1PR0402MB3646","06.05.2018 21:23:27","85,4466","172,8642","96,35031"
"VI1PR0402MB3646","06.05.2018 21:23:37","84,471","96,2573","88,78938"
"VI1PR0402MB3646","06.05.2018 21:23:47","84,4687","111,9593","88,98561"
"VI1PR0402MB3646","06.05.2018 21:23:57","84,4644","115,8973","89,1804"
"VI1PR0402MB3646","06.05.2018 21:24:07","84,4632","95,2701","87,01873"
"VI1PR0402MB3646","06.05.2018 21:24:17","85,4474","93,3068","87,70779"
"VI1PR0402MB3646","06.05.2018 21:24:27","85,4462","97,2352","87,41055"
"VI1PR0402MB3646","06.05.2018 21:24:37","85,4439","88,3932","86,52894"
"VI1PR0402MB3646","06.05.2018 21:24:47","85,4489","106,0746","90,65413"
"VI1PR0402MB3646","06.05.2018 21:24:57","84,464","94,2863","86,92095"
"VI1PR0402MB3646","06.05.2018 21:25:07","84,4683","95,2697","87,80648"
"VI1PR0402MB3646","06.05.2018 21:25:17","85,4463","89,3637","86,82223"
"VI1PR0402MB3646","06.05.2018 21:25:27","84,4641","92,3204","87,90317"
"VI1PR0402MB3646","06.05.2018 21:25:37","84,4652","101,1648","88,4937"
