"beserver","timestamp","durationmin","durationmax","durationavg"
"VI1PR0402MB3646","08.05.2018 00:50:22","242,6791","261,6902","247,71033"
"VI1PR0402MB3646","08.05.2018 00:50:27","173,6231","217,6508","180,95398"
"VI1PR0402MB3646","08.05.2018 00:50:32","243,8985","267,6942","253,42805"
"VI1PR0402MB3646","08.05.2018 00:50:37","174,1142","188,6808","178,21647"
"VI1PR0402MB3646","08.05.2018 00:50:42","244,6631","256,3162","248,15961"
"VI1PR0402MB3646","08.05.2018 00:50:47","171,623","186,1395","177,32069"
"VI1PR0402MB3646","08.05.2018 00:50:52","248,1779","259,1872","252,77757"
"VI1PR0402MB3646","08.05.2018 00:50:57","172,1551","182,1318","176,08208"
"VI1PR0402MB3646","08.05.2018 00:51:02","246,177","257,9042","249,06072"
"VI1PR0402MB3646","08.05.2018 00:51:07","173,1218","180,2046","175,73164"
"VI1PR0402MB3646","08.05.2018 00:51:12","241,671","277,2078","253,90611"
"VI1PR0402MB3646","08.05.2018 00:51:17","173,1289","182,1468","176,13691"
"VI1PR0402MB3646","08.05.2018 00:51:22","244,1626","269,7149","251,98796"
"VI1PR0402MB3646","08.05.2018 00:51:27","173,1238","185,1329","177,21942"
"VI1PR0402MB3646","08.05.2018 00:51:32","246,3692","264,8508","254,31855"
"VI1PR0402MB3646","08.05.2018 00:51:37","173,1143","183,794","176,56366"
"VI1PR0402MB3646","08.05.2018 00:51:42","245,1771","265,1884","252,44858"
"VI1PR0402MB3646","08.05.2018 00:51:47","170,1313","185,3351","175,1222"
"VI1PR0402MB3646","08.05.2018 00:51:52","241,1764","263,1886","250,62502"
"VI1PR0402MB3646","08.05.2018 00:51:57","172,6256","185,1302","178,19001"
"VI1PR0402MB3646","08.05.2018 00:52:02","245,1806","282,7211","255,77922"
"VI1PR0402MB3646","08.05.2018 00:52:07","171,8215","201,6452","177,99239"
"VI1PR0402MB3646","08.05.2018 00:52:12","245,179","262,7856","251,3098"
"VI1PR0402MB3646","08.05.2018 00:52:17","171,1138","198,9981","178,51073"
"VI1PR0402MB3646","08.05.2018 00:52:22","242,6638","257,1728","250,51067"
"VI1PR0402MB3646","08.05.2018 00:52:27","172,7062","187,5065","175,78167"
"VI1PR0402MB3646","08.05.2018 00:52:32","245,1719","264,6823","249,79824"
"VI1PR0402MB3646","08.05.2018 00:52:37","90,5622","637,1797","158,63685"
"VI1PR0402MB3646","08.05.2018 00:52:42","245,17","259,1805","253,26675"
"VI1PR0402MB3646","08.05.2018 00:52:47","91,0675","103,0754","93,84946"
"VI1PR0402MB3646","08.05.2018 00:52:52","243,8725","259,3344","249,86397"
"VI1PR0402MB3646","08.05.2018 00:52:57","88,0651","100,0754","92,85115"
"VI1PR0402MB3646","08.05.2018 00:53:02","243,175","263,6967","254,60011"
"VI1PR0402MB3646","08.05.2018 00:53:07","90,9857","95,0697","92,60846"
"VI1PR0402MB3646","08.05.2018 00:53:12","245,678","262,3541","254,36177"
"VI1PR0402MB3646","08.05.2018 00:53:17","89,0575","98,0709","92,47595"
"VI1PR0402MB3646","08.05.2018 00:53:22","244,1808","264,1841","251,60639"
"VI1PR0402MB3646","08.05.2018 00:53:27","89,5615","93,0696","91,11463"
"VI1PR0402MB3646","08.05.2018 00:53:32","243,0242","258,1715","249,56926"
"VI1PR0402MB3646","08.05.2018 00:53:37","88,0608","93,0684","91,66498"
"VI1PR0402MB3646","08.05.2018 00:53:42","245,7862","260,1878","254,2031"
"VI1PR0402MB3646","08.05.2018 00:53:47","89,8608","95,0709","91,8966"
"VI1PR0402MB3646","08.05.2018 00:53:52","245,759","306,2211","259,81504"
"VI1PR0402MB3646","08.05.2018 00:53:57","90,0629","120,0815","96,81715"
"VI1PR0402MB3646","08.05.2018 00:54:02","244,1595","606,0513","290,16453"
"VI1PR0402MB3646","08.05.2018 00:54:07","89,6156","93,1825","91,11281"
"VI1PR0402MB3646","08.05.2018 00:54:12","252,9226","260,187","255,25674"
"VI1PR0402MB3646","08.05.2018 00:54:17","90,0613","100,0691","93,11856"
"VI1PR0402MB3646","08.05.2018 00:54:22","243,1841","260,1897","252,62631"
"VI1PR0402MB3646","08.05.2018 00:54:27","90,7047","96,5706","92,58579"
"VI1PR0402MB3646","08.05.2018 00:54:32","243,6609","260,185","252,92417"
"VI1PR0402MB3646","08.05.2018 00:54:37","87,5575","96,0648","91,51469"
"VI1PR0402MB3646","08.05.2018 00:54:42","242,1723","268,6932","254,87408"
"VI1PR0402MB3646","08.05.2018 00:54:47","89,5607","105,6495","93,97475"
"VI1PR0402MB3646","08.05.2018 00:54:52","248,1822","286,3286","258,64037"
"VI1PR0402MB3646","08.05.2018 00:54:57","90,0589","100,073","93,27746"
"VI1PR0402MB3646","08.05.2018 00:55:02","246,173","266,1796","256,08273"
"VI1PR0402MB3646","08.05.2018 00:55:07","90,0621","94,0699","91,36562"
"VI1PR0402MB3646","08.05.2018 00:55:12","242,7029","259,6889","253,54163"
"VI1PR0402MB3646","08.05.2018 00:55:17","90,0652","101,0685","93,10044"
"VI1PR0402MB3646","08.05.2018 00:55:22","251,1838","259,1883","254,30833"
"VI1PR0402MB3646","08.05.2018 00:55:27","90,0621","94,0655","90,99723"
"VI1PR0402MB3646","08.05.2018 00:55:32","244,165","255,6696","252,28238"
"VI1PR0402MB3646","08.05.2018 00:55:37","90,0589","108,078","94,02148"
"VI1PR0402MB3646","08.05.2018 00:55:42","241,6773","264,2288","252,99053"
"VI1PR0402MB3646","08.05.2018 00:55:47","90,0604","93,1122","91,44973"
"VI1PR0402MB3646","08.05.2018 00:55:52","250,9379","260,6903","254,27527"
"VI1PR0402MB3646","08.05.2018 00:55:57","90,0601","98,0737","92,01869"
"VI1PR0402MB3646","08.05.2018 00:56:02","251,1866","263,2004","254,65783"
"VI1PR0402MB3646","08.05.2018 00:56:07","88,0619","97,0742","92,30287"
"VI1PR0402MB3646","08.05.2018 00:56:12","250,6892","907,6473","318,83106"
"VI1PR0402MB3646","08.05.2018 00:56:17","89,0902","100,9355","94,10663"
"VI1PR0402MB3646","08.05.2018 00:56:22","251,2083","261,7775","253,67302"
"VI1PR0402MB3646","08.05.2018 00:56:27","90,0996","103,5732","94,23532"
"VI1PR0402MB3646","08.05.2018 00:56:32","249,6791","255,2117","253,22296"
"VI1PR0402MB3646","08.05.2018 00:56:37","88,5664","103,5985","95,82205"
"VI1PR0402MB3646","08.05.2018 00:56:42","252,1174","257,1926","253,89363"
"VI1PR0402MB3646","08.05.2018 00:56:47","90,0672","663,9366","154,40595"
"VI1PR0402MB3646","08.05.2018 00:56:52","250,6841","684,4512","295,90053"
"VI1PR0402MB3646","08.05.2018 00:56:57","89,0633","101,5699","93,86702"
"VI1PR0402MB3646","08.05.2018 00:57:02","249,7936","256,1686","251,9517"
"VI1PR0402MB3646","08.05.2018 00:57:07","90,0582","114,0874","95,70757"
"VI1PR0402MB3646","08.05.2018 00:57:12","250,1827","257,1843","253,6814"
"VI1PR0402MB3646","08.05.2018 00:57:17","90,0633","116,5774","95,56705"
"VI1PR0402MB3646","08.05.2018 00:57:22","250,1836","283,2362","254,83835"
"VI1PR0402MB3646","08.05.2018 00:57:27","89,5687","95,0741","91,7702"
"VI1PR0402MB3646","08.05.2018 00:57:32","250,677","268,1769","255,58382"
"VI1PR0402MB3646","08.05.2018 00:57:37","89,0598","95,0678","90,97178"
"VI1PR0402MB3646","08.05.2018 00:57:42","249,1655","267,3441","254,5686"
"VI1PR0402MB3646","08.05.2018 00:57:47","91,0619","119,0888","96,43452"
"VI1PR0402MB3646","08.05.2018 00:57:52","250,1835","258,3787","252,82087"
"VI1PR0402MB3646","08.05.2018 00:57:57","89,0566","103,083","92,4978"
"VI1PR0402MB3646","08.05.2018 00:58:02","248,3571","257,6694","251,45561"
"VI1PR0402MB3646","08.05.2018 00:58:07","90,5629","100,0664","92,46581"
"VI1PR0402MB3646","08.05.2018 00:58:12","248,9942","259,4098","251,54159"
"VI1PR0402MB3646","08.05.2018 00:58:17","90,0708","100,0853","92,91713"
"VI1PR0402MB3646","08.05.2018 00:58:22","247,1705","250,6793","249,61965"
"VI1PR0402MB3646","08.05.2018 00:58:27","88,5604","107,0792","92,71644"
"VI1PR0402MB3646","08.05.2018 00:58:32","250,1657","255,1785","251,52999"
"VI1PR0402MB3646","08.05.2018 00:58:37","91,0679","93,5642","92,0668"
"VI1PR0402MB3646","08.05.2018 00:58:42","247,9998","259,6865","251,77028"
"VI1PR0402MB3646","08.05.2018 00:58:47","90,0601","97,0738","91,39779"
"VI1PR0402MB3646","08.05.2018 00:58:52","247,1859","313,2857","256,30595"
"VI1PR0402MB3646","08.05.2018 00:58:57","90,062","126,656","94,92533"
"VI1PR0402MB3646","08.05.2018 00:59:02","248,1739","262,1955","253,17272"
"VI1PR0402MB3646","08.05.2018 00:59:07","88,6386","104,5797","92,43855"
"VI1PR0402MB3646","08.05.2018 00:59:12","248,6736","261,1952","254,33262"
"VI1PR0402MB3646","08.05.2018 00:59:17","91,0603","95,5636","92,31599"
"VI1PR0402MB3646","08.05.2018 00:59:22","248,1787","255,008","251,34964"
"VI1PR0402MB3646","08.05.2018 00:59:27","90,0605","98,0697","92,47912"
"VI1PR0402MB3646","08.05.2018 00:59:32","247,1823","264,3499","252,14758"
"VI1PR0402MB3646","08.05.2018 00:59:37","90,0617","103,5681","93,07256"
"VI1PR0402MB3646","08.05.2018 00:59:42","246,6841","260,6979","252,51159"
"VI1PR0402MB3646","08.05.2018 00:59:47","90,0585","99,5729","92,46626"
"VI1PR0402MB3646","08.05.2018 00:59:52","247,1488","262,1904","251,96469"
"VI1PR0402MB3646","08.05.2018 00:59:57","88,9528","93,0648","90,75449"
"VI1PR0402MB3646","08.05.2018 01:00:02","246,2515","257,1968","249,00319"
"VI1PR0402MB3646","08.05.2018 01:00:07","89,061","103,5696","92,71568"
"VI1PR0402MB3646","08.05.2018 01:00:12","248,17","266,6916","253,7796"
"VI1PR0402MB3646","08.05.2018 01:00:17","90,0656","98,5624","91,85647"
"VI1PR0402MB3646","08.05.2018 01:00:22","246,1821","271,1998","252,42125"
"VI1PR0402MB3646","08.05.2018 01:00:27","90,0656","99,0751","93,04526"
"VI1PR0402MB3646","08.05.2018 01:00:32","245,6855","261,2378","250,43022"
"VI1PR0402MB3646","08.05.2018 01:00:37","89,5635","99,5654","93,19442"
"VI1PR0402MB3646","08.05.2018 01:00:42","246,9214","253,8996","249,52634"
"VI1PR0402MB3646","08.05.2018 01:00:47","89,0638","104,0752","92,75042"
"VI1PR0402MB3646","08.05.2018 01:00:52","245,1893","249,6807","247,46857"
"VI1PR0402MB3646","08.05.2018 01:00:57","89,5608","108,0784","93,71707"
"VI1PR0402MB3646","08.05.2018 01:01:02","245,6756","258,1921","249,36322"
"VI1PR0402MB3646","08.05.2018 01:01:07","89,8319","96,0645","92,09141"
"VI1PR0402MB3646","08.05.2018 01:01:12","243,1711","272,6801","252,50619"
"VI1PR0402MB3646","08.05.2018 01:01:17","89,0653","148,1001","97,69574"
"VI1PR0402MB3646","08.05.2018 01:01:22","246,1726","262,6806","249,7862"
"VI1PR0402MB3646","08.05.2018 01:01:27","89,5579","118,3984","96,18635"
"VI1PR0402MB3646","08.05.2018 01:01:32","244,975","255,6767","248,30055"
"VI1PR0402MB3646","08.05.2018 01:01:37","91,0324","105,5402","94,72689"
"VI1PR0402MB3646","08.05.2018 01:01:42","245,1964","251,0658","247,68623"
"VI1PR0402MB3646","08.05.2018 01:01:47","90,1967","100,6371","93,65758"
"VI1PR0402MB3646","08.05.2018 01:01:52","245,0476","260,6706","249,67797"
"VI1PR0402MB3646","08.05.2018 01:01:57","90,8977","99,6431","94,03665"
"VI1PR0402MB3646","08.05.2018 01:02:02","245,0153","261,8012","248,1539"
"VI1PR0402MB3646","08.05.2018 01:02:07","91,069","95,2067","92,54129"
"VI1PR0402MB3646","08.05.2018 01:02:12","245,1269","250,8996","247,26453"
"VI1PR0402MB3646","08.05.2018 01:02:17","90,743","101,1929","93,63178"
"VI1PR0402MB3646","08.05.2018 01:02:22","245,5091","252,2227","248,33262"
"VI1PR0402MB3646","08.05.2018 01:02:27","90,8878","102,779","93,87584"
"VI1PR0402MB3646","08.05.2018 01:02:32","245,4736","252,6712","247,87719"
"VI1PR0402MB3646","08.05.2018 01:02:37","90,7402","106,3916","94,90626"
"VI1PR0402MB3646","08.05.2018 01:02:42","244,7595","265,0273","250,24726"
"VI1PR0402MB3646","08.05.2018 01:02:47","90,7454","105,7979","94,50949"
"VI1PR0402MB3646","08.05.2018 01:02:52","242,2875","260,6292","250,34678"
"VI1PR0402MB3646","08.05.2018 01:02:57","91,0683","105,4309","95,35676"
"VI1PR0402MB3646","08.05.2018 01:03:02","245,1009","285,3169","256,11643"
"VI1PR0402MB3646","08.05.2018 01:03:07","90,2338","102,1589","93,24563"
"VI1PR0402MB3646","08.05.2018 01:03:12","243,9364","274,8148","250,87034"
"VI1PR0402MB3646","08.05.2018 01:03:17","90,2925","102,687","92,87255"
"VI1PR0402MB3646","08.05.2018 01:03:22","243,3668","250,9446","247,51425"
"VI1PR0402MB3646","08.05.2018 01:03:27","89,1399","93,7419","91,13833"
"VI1PR0402MB3646","08.05.2018 01:03:32","244,1543","259,6786","249,76532"
"VI1PR0402MB3646","08.05.2018 01:03:37","89,646","105,1778","93,86648"
"VI1PR0402MB3646","08.05.2018 01:03:42","243,8942","252,953","247,77832"
"VI1PR0402MB3646","08.05.2018 01:03:47","89,7996","104,8581","93,85997"
"VI1PR0402MB3646","08.05.2018 01:03:52","243,4903","329,2699","257,84701"
"VI1PR0402MB3646","08.05.2018 01:03:57","91,1251","126,9401","97,4166"
"VI1PR0402MB3646","08.05.2018 01:04:02","243,8382","260,864","248,38843"
"VI1PR0402MB3646","08.05.2018 01:04:07","89,4676","103,066","92,63994"
"VI1PR0402MB3646","08.05.2018 01:04:12","243,3478","270,8103","252,97594"
"VI1PR0402MB3646","08.05.2018 01:04:17","90,4525","99,0732","93,73225"
"VI1PR0402MB3646","08.05.2018 01:04:22","242,9752","261,927","251,16442"
"VI1PR0402MB3646","08.05.2018 01:04:27","89,6907","523,44","136,56374"
"VI1PR0402MB3646","08.05.2018 01:04:32","243,2361","271,8642","253,63514"
"VI1PR0402MB3646","08.05.2018 01:04:37","88,881","97,3276","91,87891"
"VI1PR0402MB3646","08.05.2018 01:04:42","247,8736","258,6223","252,68893"
"VI1PR0402MB3646","08.05.2018 01:04:47","88,7262","104,7901","94,22008"
"VI1PR0402MB3646","08.05.2018 01:04:52","242,4372","260,4211","253,89025"
"VI1PR0402MB3646","08.05.2018 01:04:57","89,8051","95,3307","92,31172"
"VI1PR0402MB3646","08.05.2018 01:05:02","243,158","263,0117","251,96786"
"VI1PR0402MB3646","08.05.2018 01:05:07","90,9936","100,5708","93,21472"
"VI1PR0402MB3646","08.05.2018 01:05:12","246,6676","249,6049","248,14054"
"VI1PR0402MB3646","08.05.2018 01:05:17","88,9457","102,7809","94,05938"
"VI1PR0402MB3646","08.05.2018 01:05:22","242,1716","262,1603","249,00494"
"VI1PR0402MB3646","08.05.2018 01:05:27","89,5829","102,9527","92,6446"
"VI1PR0402MB3646","08.05.2018 01:05:32","243,0431","264,1459","250,08672"
"VI1PR0402MB3646","08.05.2018 01:05:37","90,2322","99,2824","93,61998"
"VI1PR0402MB3646","08.05.2018 01:05:42","245,9196","266,7641","256,25604"
"VI1PR0402MB3646","08.05.2018 01:05:47","89,5679","94,5368","91,72598"
"VI1PR0402MB3646","08.05.2018 01:05:52","245,5224","302,2701","255,89839"
"VI1PR0402MB3646","08.05.2018 01:05:57","90,0553","107,9323","95,21046"
"VI1PR0402MB3646","08.05.2018 01:06:02","245,136","257,5837","249,53049"
"VI1PR0402MB3646","08.05.2018 01:06:07","90,4485","101,9579","93,86029"
"VI1PR0402MB3646","08.05.2018 01:06:12","244,8491","259,5053","250,87604"
"VI1PR0402MB3646","08.05.2018 01:06:17","90,0933","98,4092","93,20152"
"VI1PR0402MB3646","08.05.2018 01:06:22","248,0421","259,8646","254,59296"
"VI1PR0402MB3646","08.05.2018 01:06:29","90,1106","2302,0977","315,60383"
"VI1PR0402MB3646","08.05.2018 01:06:34","247,5309","2307,1002","460,23694"
"VI1PR0402MB3646","08.05.2018 01:06:39","88,7523","100,0659","92,73865"
"VI1PR0402MB3646","08.05.2018 01:06:44","245,4353","399,132","266,31918"
"VI1PR0402MB3646","08.05.2018 01:06:49","88,3505","95,1064","92,24601"
"VI1PR0402MB3646","08.05.2018 01:06:54","243,9467","257,5028","249,64641"
"VI1PR0402MB3646","08.05.2018 01:06:59","89,7332","105,884","93,77895"
"VI1PR0402MB3646","08.05.2018 01:07:04","243,8839","260,0788","252,8696"
"VI1PR0402MB3646","08.05.2018 01:07:09","90,4434","103,3225","93,06776"
"VI1PR0402MB3646","08.05.2018 01:07:14","243,5511","256,0573","246,01942"
"VI1PR0402MB3646","08.05.2018 01:07:19","90,2508","92,2304","91,21969"
"VI1PR0402MB3646","08.05.2018 01:07:24","242,6405","256,778","248,04739"
"VI1PR0402MB3646","08.05.2018 01:07:29","91,2","169,1125","102,14492"
"VI1PR0402MB3646","08.05.2018 01:07:34","242,7131","258,7754","251,12483"
"VI1PR0402MB3646","08.05.2018 01:07:39","90,9577","93,771","92,12192"
"VI1PR0402MB3646","08.05.2018 01:07:44","243,1932","260,4235","252,18445"
"VI1PR0402MB3646","08.05.2018 01:07:49","89,918","100,3059","93,16372"
"VI1PR0402MB3646","08.05.2018 01:07:54","249,7048","265,7951","255,98551"
"VI1PR0402MB3646","08.05.2018 01:07:59","89,1822","113,2921","93,99516"
"VI1PR0402MB3646","08.05.2018 01:08:04","244,2881","258,9274","252,31231"
"VI1PR0402MB3646","08.05.2018 01:08:09","90,0983","98,0275","93,65934"
"VI1PR0402MB3646","08.05.2018 01:08:14","242,4233","257,7724","249,03993"
"VI1PR0402MB3646","08.05.2018 01:08:19","90,5512","98,7865","92,35112"
"VI1PR0402MB3646","08.05.2018 01:08:24","244,7827","261,6827","251,33399"
"VI1PR0402MB3646","08.05.2018 01:08:29","89,0464","99,9234","93,24013"
"VI1PR0402MB3646","08.05.2018 01:08:34","243,1438","263,148","253,08708"
"VI1PR0402MB3646","08.05.2018 01:08:39","90,113","97,9095","92,94742"
"VI1PR0402MB3646","08.05.2018 01:08:44","245,0243","263,3576","253,67016"
"VI1PR0402MB3646","08.05.2018 01:08:49","89,7486","124,5792","97,62364"
"VI1PR0402MB3646","08.05.2018 01:08:54","242,175","320,3598","258,14458"
"VI1PR0402MB3646","08.05.2018 01:08:59","89,2449","96,8855","92,44385"
"VI1PR0402MB3646","08.05.2018 01:09:04","243,6999","2017,0803","433,54624"
"VI1PR0402MB3646","08.05.2018 01:09:10","89,7502","1033,0167","188,46388"
"VI1PR0402MB3646","08.05.2018 01:09:16","244,8641","258,5067","253,24635"
"VI1PR0402MB3646","08.05.2018 01:09:20","90,8543","101,0303","93,6185"
"VI1PR0402MB3646","08.05.2018 01:09:26","242,1956","287,9052","258,38899"
"VI1PR0402MB3646","08.05.2018 01:09:30","89,7091","99,0728","93,44535"
"VI1PR0402MB3646","08.05.2018 01:09:36","251,986","256,4445","254,29136"
"VI1PR0402MB3646","08.05.2018 01:09:40","89,6831","237,3754","107,33959"
"VI1PR0402MB3646","08.05.2018 01:09:46","253,9001","260,1736","256,24232"
"VI1PR0402MB3646","08.05.2018 01:09:50","91,2964","100,6537","94,54289"
"VI1PR0402MB3646","08.05.2018 01:09:56","245,1427","261,0728","254,36263"
"VI1PR0402MB3646","08.05.2018 01:10:00","88,7728","103,3774","93,27705"
"VI1PR0402MB3646","08.05.2018 01:10:06","244,6892","264,5971","254,22236"
"VI1PR0402MB3646","08.05.2018 01:10:10","90,3932","382,23","120,70274"
"VI1PR0402MB3646","08.05.2018 01:10:16","244,2214","255,9938","252,74936"
"VI1PR0402MB3646","08.05.2018 01:10:20","90,1829","100,5937","93,26907"
"VI1PR0402MB3646","08.05.2018 01:10:26","245,6275","258,2872","253,13532"
"VI1PR0402MB3646","08.05.2018 01:10:30","89,8366","104,3315","93,36769"
"VI1PR0402MB3646","08.05.2018 01:10:36","248,804","259,4236","254,05278"
"VI1PR0402MB3646","08.05.2018 01:10:40","89,9669","314,1123","132,11098"
"VI1PR0402MB3646","08.05.2018 01:10:46","242,168","262,2488","255,94172"
"VI1PR0402MB3646","08.05.2018 01:10:50","175,2842","179,6441","176,7066"
"VI1PR0402MB3646","08.05.2018 01:10:56","253,227","266,3832","256,54973"
"VI1PR0402MB3646","08.05.2018 01:11:00","174,2109","177,6385","176,30406"
"VI1PR0402MB3646","08.05.2018 01:11:06","249,9475","254,3437","252,69213"
"VI1PR0402MB3646","08.05.2018 01:11:10","175,5629","199,6407","180,98222"
"VI1PR0402MB3646","08.05.2018 01:11:16","250,4401","259,589","253,91193"
"VI1PR0402MB3646","08.05.2018 01:11:20","174,9807","182,8612","178,90788"
"VI1PR0402MB3646","08.05.2018 01:11:26","251,2619","265,8282","255,01778"
"VI1PR0402MB3646","08.05.2018 01:11:30","173,5391","199,923","179,46333"
"VI1PR0402MB3646","08.05.2018 01:11:36","250,0754","261,4138","254,91429"
"VI1PR0402MB3646","08.05.2018 01:11:40","174,6222","201,1005","180,48967"
"VI1PR0402MB3646","08.05.2018 01:11:46","250,5676","264,2098","255,05425"
"VI1PR0402MB3646","08.05.2018 01:11:50","174,3206","192,2335","178,67052"
"VI1PR0402MB3646","08.05.2018 01:11:56","251,0232","262,9605","252,8525"
"VI1PR0402MB3646","08.05.2018 01:12:00","173,4842","183,3551","176,66817"
"VI1PR0402MB3646","08.05.2018 01:12:06","250,2937","262,2116","254,55264"
"VI1PR0402MB3646","08.05.2018 01:12:10","175,0237","187,0103","178,70442"
"VI1PR0402MB3646","08.05.2018 01:12:16","249,5697","254,1815","251,70492"
"VI1PR0402MB3646","08.05.2018 01:12:20","174,4624","190,2046","178,35617"
"VI1PR0402MB3646","08.05.2018 01:12:26","248,8671","314,2896","257,50739"
"VI1PR0402MB3646","08.05.2018 01:12:30","174,1545","228,842","183,92333"
"VI1PR0402MB3646","08.05.2018 01:12:38","248,9263","2495,5971","475,13501"
"VI1PR0402MB3646","08.05.2018 01:12:42","173,9216","2476,5892","410,61093"
"VI1PR0402MB3646","08.05.2018 01:12:48","249,8744","261,6196","253,53824"
"VI1PR0402MB3646","08.05.2018 01:12:52","173,9579","185,9927","176,78583"
"VI1PR0402MB3646","08.05.2018 01:12:58","245,8955","258,4731","251,1869"
"VI1PR0402MB3646","08.05.2018 01:13:02","173,7226","186,8907","177,67896"
"VI1PR0402MB3646","08.05.2018 01:13:08","248,7799","263,0307","252,3846"
"VI1PR0402MB3646","08.05.2018 01:13:12","174,1229","181,1185","176,69912"
"VI1PR0402MB3646","08.05.2018 01:13:18","248,2229","257,4475","252,54065"
"VI1PR0402MB3646","08.05.2018 01:13:22","173,6082","175,9912","175,01053"
"VI1PR0402MB3646","08.05.2018 01:13:28","248,5273","261,348","253,36752"
"VI1PR0402MB3646","08.05.2018 01:13:32","173,119","199,5638","180,23589"
"VI1PR0402MB3646","08.05.2018 01:13:38","247,977","259,6296","251,99621"
"VI1PR0402MB3646","08.05.2018 01:13:42","173,2324","183,7908","175,57582"
"VI1PR0402MB3646","08.05.2018 01:13:48","248,1242","313,7847","258,15326"
"VI1PR0402MB3646","08.05.2018 01:13:52","172,9718","240,4706","183,17165"
"VI1PR0402MB3646","08.05.2018 01:13:58","248,3192","260,8431","252,4592"
"VI1PR0402MB3646","08.05.2018 01:14:02","172,9872","188,9308","177,24059"
