"remoteudpport","minroundtrip","successrttcount","remoteip","answerreceived","averagertt","maxroundtrip"
"3478","40","5","13.107.8.2","True","48","60"
"3478","44","5","13.107.8.2","True","54","66"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","46","5","13.107.8.2","True","54","62"
"3478","61","5","13.107.8.2","True","106","218"
"3478","43","5","13.107.8.2","True","65","119"
"3478","39","5","13.107.8.2","True","51","60"
"3478","41","5","13.107.8.2","True","56","75"
"3478","47","5","13.107.8.2","True","102","295"
"3478","38","5","13.107.8.2","True","63","98"
"3478","54","4","13.107.8.2","True","87","109"
"3478","41","5","13.107.8.2","True","83","113"
"3478","14","4","13.107.8.2","True","136","285"
"3478","1","4","13.107.8.2","True","114","265"
"3478","37","5","13.107.8.2","True","42","49"
"3478","38","5","13.107.8.2","True","59","91"
"3478","44","5","13.107.8.2","True","138","335"
"3478","414","1","13.107.8.2","True","414","414"
"3478","37","5","13.107.8.2","True","121","232"
"3478","1","4","13.107.8.2","True","132","300"
"3478","38","5","13.107.8.2","True","61","93"
"3478","44","5","13.107.8.2","True","97","146"
"3478","104","5","13.107.8.2","True","226","358"
"3478","114","5","13.107.8.2","True","147","174"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","40","4","13.107.8.2","True","127","197"
"3478","255","2","13.107.8.2","True","295","335"
"3478","0","5","13.107.8.2","True","1","3"
"3478","65","5","13.107.8.2","True","198","479"
"3478","38","5","13.107.8.2","True","44","51"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","40","5","13.107.8.2","True","81","146"
"3478","57","3","13.107.8.2","True","87","127"
"3478","37","5","13.107.8.2","True","53","79"
"3478","153","2","13.107.8.2","True","308","463"
"3478","73","5","13.107.8.2","True","146","274"
"3478","45","5","13.107.8.2","True","84","115"
"3478","43","5","13.107.8.2","True","71","91"
"3478","45","5","13.107.8.2","True","50","57"
"3478","47","5","13.107.8.2","True","70","88"
"3478","23","4","13.107.8.2","True","86","150"
"3478","32","4","13.107.8.2","True","102","163"
"3478","53","5","13.107.8.2","True","224","378"
"3478","38","5","13.107.8.2","True","54","77"
"3478","45","5","13.107.8.2","True","83","152"
"3478","41","5","13.107.8.2","True","46","55"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","39","5","13.107.8.2","True","73","194"
"3478","37","5","13.107.8.2","True","51","66"
"3478","37","4","13.107.8.2","True","208","452"
"3478","36","5","13.107.8.2","True","58","121"
"3478","43","5","13.107.8.2","True","73","130"
"3478","38","5","13.107.8.2","True","77","121"
"3478","38","5","13.107.8.2","True","104","346"
"3478","43","5","13.107.8.2","True","89","176"
"3478","183","2","13.107.8.2","True","282","380"
"3478","45","5","13.107.8.2","True","75","116"
"3478","63","5","13.107.8.2","True","151","290"
"3478","40","4","13.107.8.2","True","149","332"
"3478","39","5","13.107.8.2","True","53","79"
"3478","41","5","13.107.8.2","True","62","85"
"3478","38","5","13.107.8.2","True","59","73"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","40","5","13.107.8.2","True","50","68"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","0","5","13.107.8.2","True","0","1"
"3478","40","5","13.107.8.2","True","98","189"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","0","5","13.107.8.2","True","1","2"
"3478","37","5","13.107.8.2","True","42","46"
"3478","39","5","13.107.8.2","True","59","105"
"3478","37","5","13.107.8.2","True","40","46"
"3478","52","5","13.107.8.2","True","106","201"
"3478","37","5","13.107.8.2","True","50","63"
"3478","37","5","13.107.8.2","True","39","43"
"3478","37","5","13.107.8.2","True","95","245"
"3478","30","1","13.107.8.2","True","30","30"
"3478","36","5","13.107.8.2","True","98","249"
"3478","71","4","13.107.8.2","True","216","397"
"3478","37","5","13.107.8.2","True","49","77"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","105","1","13.107.8.2","True","105","105"
"3478","44","5","13.107.8.2","True","65","94"
"3478","52","5","13.107.8.2","True","101","247"
"3478","18","2","13.107.8.2","True","247","476"
"3478","42","5","13.107.8.2","True","111","244"
"3478","37","5","13.107.8.2","True","155","413"
"3478","53","5","13.107.8.2","True","189","440"
"3478","36","5","13.107.8.2","True","39","43"
"3478","37","5","13.107.8.2","True","40","45"
"3478","38","5","13.107.8.2","True","89","176"
"3478","39","5","13.107.8.2","True","44","59"
"3478","52","5","13.107.8.2","True","132","329"
"3478","37","5","13.107.8.2","True","47","57"
"3478","65","2","13.107.8.2","True","164","262"
"3478","37","5","13.107.8.2","True","86","189"
"3478","57","5","13.107.8.2","True","140","283"
"3478","42","5","13.107.8.2","True","54","85"
"3478","50","5","13.107.8.2","True","132","213"
"3478","46","4","13.107.8.2","True","246","471"
"3478","0","4","13.107.8.2","True","195","485"
"3478","116","3","13.107.8.2","False","203","314"
"3478","0","5","13.107.8.2","True","1","1"
"3478","38","5","13.107.8.2","True","54","83"
"3478","48","5","13.107.8.2","True","61","93"
"3478","38","5","13.107.8.2","True","78","142"
"3478","42","5","13.107.8.2","True","62","97"
"3478","48","5","13.107.8.2","True","78","114"
"3478","37","5","13.107.8.2","True","91","204"
"3478","38","5","13.107.8.2","True","44","53"
"3478","43","5","13.107.8.2","True","106","190"
"3478","58","5","13.107.8.2","True","90","155"
"3478","56","5","13.107.8.2","True","161","339"
"3478","1","3","13.107.8.2","True","45","72"
"3478","37","5","13.107.8.2","True","67","128"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","39","5","13.107.8.2","True","55","82"
"3478","101","5","13.107.8.2","True","139","163"
"3478","2","4","13.107.8.2","True","156","255"
"3478","39","5","13.107.8.2","True","121","194"
"3478","42","5","13.107.8.2","True","53","64"
"3478","42","5","13.107.8.2","True","51","63"
"3478","38","5","13.107.8.2","True","56","81"
"3478","64","5","13.107.8.2","True","185","404"
"3478","38","5","13.107.8.2","True","77","143"
"3478","37","5","13.107.8.2","True","50","65"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","40","4","13.107.8.2","True","72","126"
"3478","37","5","13.107.8.2","True","47","61"
"3478","37","5","13.107.8.2","True","111","255"
"3478","37","5","13.107.8.2","True","43","51"
"3478","42","5","13.107.8.2","True","111","316"
"3478","52","5","13.107.8.2","True","105","204"
"3478","67","4","13.107.8.2","True","103","163"
"3478","59","5","13.107.8.2","True","115","162"
"3478","51","5","13.107.8.2","True","68","109"
"3478","51","5","13.107.8.2","True","58","70"
"3478","40","5","13.107.8.2","True","47","58"
"3478","37","5","13.107.8.2","True","111","346"
"3478","41","5","13.107.8.2","True","63","117"
"3478","37","5","13.107.8.2","True","42","49"
"3478","52","5","13.107.8.2","True","70","95"
"3478","39","5","13.107.8.2","True","114","195"
"3478","37","5","13.107.8.2","True","64","125"
"3478","38","5","13.107.8.2","True","58","83"
"3478","1","4","13.107.8.2","True","100","299"
"3478","39","5","13.107.8.2","True","48","67"
"3478","39","5","13.107.8.2","True","54","75"
"3478","94","5","13.107.8.2","True","135","208"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","83","1","13.107.8.2","True","83","83"
"3478","37","5","13.107.8.2","True","45","57"
"3478","55","5","13.107.8.2","True","127","284"
"3478","90","5","13.107.8.2","True","183","345"
"3478","9","2","13.107.8.2","True","36","63"
"3478","62","5","13.107.8.2","True","94","164"
"3478","46","5","13.107.8.2","True","64","80"
"3478","41","5","13.107.8.2","True","113","341"
"3478","50","5","13.107.8.2","True","192","388"
"3478","58","5","13.107.8.2","True","141","225"
"3478","65","5","13.107.8.2","True","92","121"
"3478","48","5","13.107.8.2","True","97","163"
"3478","51","4","13.107.8.2","True","169","330"
"3478","1","5","13.107.8.2","True","1","1"
"3478","50","4","13.107.8.2","True","178","338"
"3478","44","5","13.107.8.2","True","82","185"
"3478","61","5","13.107.8.2","True","104","189"
"3478","50","5","13.107.8.2","True","131","313"
"3478","0","5","13.107.8.2","True","62","306"
"3478","58","5","13.107.8.2","True","128","213"
"3478","55","5","13.107.8.2","True","61","77"
"3478","52","5","13.107.8.2","True","140","241"
"3478","53","5","13.107.8.2","True","138","346"
"3478","43","5","13.107.8.2","True","126","426"
"3478","105","4","13.107.8.2","True","140","221"
"3478","24","4","13.107.8.2","True","120","227"
"3478","45","5","13.107.8.2","True","122","328"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","True","1","1"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","False","1","1"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","471","2","13.107.8.2","True","471","471"
"3478","1","5","13.107.8.2","True","1","1"
"3478","60","4","13.107.8.2","True","166","282"
"3478","37","5","13.107.8.2","True","39","40"
"3478","45","5","13.107.8.2","True","118","222"
"3478","40","5","13.107.8.2","True","59","79"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","38","5","13.107.8.2","True","58","95"
"3478","63","5","13.107.8.2","True","89","123"
"3478","13","4","13.107.8.2","True","96","129"
"3478","37","5","13.107.8.2","True","41","46"
"3478","45","5","13.107.8.2","True","81","187"
"3478","31","3","13.107.8.2","True","98","214"
"3478","40","5","13.107.8.2","True","54","78"
"3478","37","5","13.107.8.2","True","47","54"
"3478","40","5","13.107.8.2","True","84","153"
"3478","39","5","13.107.8.2","True","41","42"
"3478","43","5","13.107.8.2","True","72","113"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","39","5","13.107.8.2","True","58","87"
"3478","43","5","13.107.8.2","True","66","87"
"3478","43","5","13.107.8.2","True","149","371"
"3478","43","5","13.107.8.2","True","74","137"
"3478","38","5","13.107.8.2","True","53","71"
"3478","50","5","13.107.8.2","True","112","220"
"3478","45","5","13.107.8.2","True","53","58"
"3478","43","5","13.107.8.2","True","79","162"
"3478","37","5","13.107.8.2","True","40","44"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","44","5","13.107.8.2","True","57","73"
"3478","44","5","13.107.8.2","True","77","107"
"3478","76","5","13.107.8.2","True","117","194"
"3478","37","5","13.107.8.2","True","47","59"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","46","5","13.107.8.2","True","58","91"
"3478","82","5","13.107.8.2","True","135","209"
"3478","39","5","13.107.8.2","True","51","72"
"3478","43","5","13.107.8.2","True","64","85"
"3478","40","5","13.107.8.2","True","83","106"
"3478","40","5","13.107.8.2","True","76","121"
"3478","73","5","13.107.8.2","True","94","106"
"3478","49","5","13.107.8.2","True","57","77"
"3478","66","5","13.107.8.2","True","115","199"
"3478","51","5","13.107.8.2","True","98","181"
"3478","37","5","13.107.8.2","True","53","73"
"3478","76","5","13.107.8.2","True","116","158"
"3478","52","5","13.107.8.2","True","73","89"
"3478","46","5","13.107.8.2","True","57","64"
"3478","111","2","13.107.8.2","True","260","408"
"3478","42","5","13.107.8.2","True","57","82"
"3478","38","5","13.107.8.2","True","48","73"
"3478","40","5","13.107.8.2","True","51","73"
"3478","44","5","13.107.8.2","True","60","102"
"3478","56","5","13.107.8.2","True","106","200"
"3478","42","5","13.107.8.2","True","116","190"
"3478","38","5","13.107.8.2","True","75","120"
"3478","37","5","13.107.8.2","True","104","261"
"3478","40","5","13.107.8.2","True","51","59"
"3478","38","5","13.107.8.2","True","46","55"
"3478","40","5","13.107.8.2","True","61","103"
"3478","43","5","13.107.8.2","True","83","126"
"3478","37","5","13.107.8.2","True","41","48"
"3478","37","5","13.107.8.2","True","40","42"
"3478","40","5","13.107.8.2","True","53","92"
"3478","46","5","13.107.8.2","True","59","85"
"3478","38","5","13.107.8.2","True","62","117"
"3478","38","5","13.107.8.2","True","45","60"
"3478","39","5","13.107.8.2","True","51","89"
"3478","37","5","13.107.8.2","True","47","78"
"3478","47","5","13.107.8.2","True","86","201"
"3478","39","5","13.107.8.2","True","41","44"
"3478","49","5","13.107.8.2","True","100","216"
"3478","39","5","13.107.8.2","True","139","315"
"3478","40","5","13.107.8.2","True","66","121"
"3478","38","5","13.107.8.2","True","56","89"
"3478","38","5","13.107.8.2","True","53","75"
"3478","38","5","13.107.8.2","True","82","222"
"3478","37","5","13.107.8.2","True","48","66"
"3478","50","5","13.107.8.2","True","73","117"
"3478","39","5","13.107.8.2","True","44","53"
"3478","42","5","13.107.8.2","True","50","70"
"3478","81","5","13.107.8.2","True","165","353"
"3478","77","5","13.107.8.2","True","112","130"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","3","13.107.8.2","True","129","360"
"3478","72","5","13.107.8.2","True","119","166"
"3478","88","5","13.107.8.2","True","108","140"
"3478","46","5","13.107.8.2","True","71","87"
"3478","57","5","13.107.8.2","True","88","167"
"3478","61","5","13.107.8.2","True","115","172"
"3478","85","5","13.107.8.2","True","193","473"
"3478","74","5","13.107.8.2","True","104","122"
"3478","65","5","13.107.8.2","True","102","132"
"3478","82","5","13.107.8.2","True","106","127"
"3478","88","5","13.107.8.2","True","120","132"
"3478","35","5","13.107.8.2","True","53","85"
"3478","38","5","13.107.8.2","True","54","71"
"3478","44","5","13.107.8.2","True","76","140"
"3478","80","5","13.107.8.2","True","99","146"
"3478","111","5","13.107.8.2","True","118","130"
"3478","40","5","13.107.8.2","True","45","56"
"3478","48","5","13.107.8.2","True","70","89"
"3478","108","5","13.107.8.2","True","129","143"
"3478","79","5","13.107.8.2","True","95","117"
"3478","94","5","13.107.8.2","True","113","135"
"3478","94","3","13.107.8.2","True","152","236"
"3478","1","3","13.107.8.2","True","116","343"
"3478","55","5","13.107.8.2","True","130","188"
"3478","56","5","13.107.8.2","True","110","201"
"3478","48","4","13.107.8.2","True","86","107"
"3478","37","5","13.107.8.2","True","51","65"
"3478","84","5","13.107.8.2","True","118","166"
"3478","51","5","13.107.8.2","True","65","73"
"3478","130","4","13.107.8.2","True","196","246"
"3478","299","5","13.107.8.2","True","350","411"
"3478","166","5","13.107.8.2","True","202","214"
"3478","65","4","13.107.8.2","True","158","301"
"3478","67","5","13.107.8.2","True","134","222"
"3478","91","5","13.107.8.2","True","121","156"
"3478","103","5","13.107.8.2","True","140","209"
"3478","77","5","13.107.8.2","True","114","154"
"3478","55","4","13.107.8.2","True","78","95"
"3478","111","5","13.107.8.2","True","135","174"
"3478","111","5","13.107.8.2","True","130","171"
"3478","82","5","13.107.8.2","True","112","134"
"3478","103","5","13.107.8.2","True","174","230"
"3478","115","5","13.107.8.2","True","144","166"
"3478","84","5","13.107.8.2","True","116","160"
"3478","44","5","13.107.8.2","True","65","84"
"3478","37","5","13.107.8.2","True","75","150"
"3478","76","5","13.107.8.2","True","120","153"
"3478","128","5","13.107.8.2","True","148","192"
"3478","73","5","13.107.8.2","True","100","133"
"3478","60","5","13.107.8.2","True","124","239"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","79","5","13.107.8.2","True","112","160"
"3478","63","5","13.107.8.2","True","153","229"
"3478","74","5","13.107.8.2","True","223","482"
"3478","89","5","13.107.8.2","True","150","193"
"3478","85","5","13.107.8.2","True","144","188"
"3478","138","4","13.107.8.2","True","168","230"
"3478","115","5","13.107.8.2","True","158","253"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","85","5","13.107.8.2","True","96","104"
"3478","53","5","13.107.8.2","True","99","141"
"3478","152","4","13.107.8.2","True","254","344"
"3478","97","5","13.107.8.2","True","124","173"
"3478","65","5","13.107.8.2","True","123","293"
"3478","83","5","13.107.8.2","True","108","132"
"3478","71","5","13.107.8.2","True","106","172"
"3478","112","5","13.107.8.2","True","151","206"
"3478","40","5","13.107.8.2","True","47","55"
"3478","37","5","13.107.8.2","True","52","91"
"3478","78","5","13.107.8.2","True","194","480"
"3478","68","5","13.107.8.2","True","125","162"
"3478","7","4","13.107.8.2","True","40","86"
"3478","122","5","13.107.8.2","True","148","171"
"3478","47","5","13.107.8.2","True","88","149"
"3478","65","5","13.107.8.2","True","137","184"
"3478","78","5","13.107.8.2","True","134","177"
"3478","38","5","13.107.8.2","True","64","113"
"3478","42","5","13.107.8.2","True","88","205"
"3478","46","5","13.107.8.2","True","84","99"
"3478","93","5","13.107.8.2","True","129","200"
"3478","62","5","13.107.8.2","True","87","154"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","89","5","13.107.8.2","True","122","195"
"3478","60","5","13.107.8.2","True","208","309"
"3478","122","5","13.107.8.2","True","155","212"
"3478","4","4","13.107.8.2","True","40","74"
"3478","69","5","13.107.8.2","True","115","187"
"3478","89","5","13.107.8.2","True","134","226"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","True","14","66"
"3478","79","5","13.107.8.2","True","116","134"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","0","5","13.107.8.2","True","1","2"
"3478","84","5","13.107.8.2","True","111","145"
"3478","89","5","13.107.8.2","True","109","136"
"3478","112","5","13.107.8.2","True","128","150"
"3478","104","5","13.107.8.2","True","125","139"
"3478","110","5","13.107.8.2","True","155","197"
"3478","65","4","13.107.8.2","True","184","330"
"3478","57","5","13.107.8.2","True","175","418"
"3478","86","5","13.107.8.2","True","149","190"
"3478","132","5","13.107.8.2","True","191","240"
"3478","129","5","13.107.8.2","True","181","290"
"3478","82","5","13.107.8.2","True","130","208"
"3478","57","5","13.107.8.2","True","127","266"
"3478","124","5","13.107.8.2","True","253","349"
"3478","59","5","13.107.8.2","True","93","119"
"3478","53","5","13.107.8.2","True","85","133"
"3478","82","5","13.107.8.2","True","121","203"
"3478","73","5","13.107.8.2","True","95","132"
"3478","1","4","13.107.8.2","True","113","324"
"3478","73","5","13.107.8.2","True","132","162"
"3478","72","5","13.107.8.2","True","103","144"
"3478","107","5","13.107.8.2","True","147","218"
"3478","77","5","13.107.8.2","True","113","179"
"3478","82","5","13.107.8.2","True","215","410"
"3478","115","5","13.107.8.2","True","127","136"
"3478","113","5","13.107.8.2","True","134","147"
"3478","101","5","13.107.8.2","True","145","172"
"3478","40","5","13.107.8.2","True","42","44"
"3478","119","5","13.107.8.2","True","154","187"
"3478","55","5","13.107.8.2","True","109","143"
"3478","143","5","13.107.8.2","True","168","219"
"3478","1","4","13.107.8.2","True","170","468"
"3478","166","4","13.107.8.2","True","217","253"
"3478","111","5","13.107.8.2","True","128","166"
"3478","84","5","13.107.8.2","True","123","172"
"3478","122","5","13.107.8.2","True","161","208"
"3478","129","5","13.107.8.2","True","152","193"
"3478","18","4","13.107.8.2","True","69","129"
"3478","86","5","13.107.8.2","True","132","216"
"3478","65","5","13.107.8.2","True","120","214"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","37","5","13.107.8.2","True","137","229"
"3478","105","5","13.107.8.2","True","133","182"
"3478","44","5","13.107.8.2","True","117","179"
"3478","57","5","13.107.8.2","True","109","210"
"3478","47","5","13.107.8.2","True","121","174"
"3478","38","5","13.107.8.2","True","64","133"
"3478","57","5","13.107.8.2","True","101","225"
"3478","66","5","13.107.8.2","True","99","133"
"3478","81","5","13.107.8.2","True","179","314"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","88","2","13.107.8.2","True","94","99"
"3478","1","5","13.107.8.2","True","1","2"
"3478","57","5","13.107.8.2","True","197","325"
"3478","2","3","13.107.8.2","True","96","271"
"3478","105","4","13.107.8.2","True","162","202"
"3478","336","5","13.107.8.2","True","374","421"
"3478","254","5","13.107.8.2","True","339","449"
"3478","85","5","13.107.8.2","True","178","275"
"3478","2","3","13.107.8.2","True","74","208"
"3478","55","5","13.107.8.2","True","191","419"
"3478","229","4","13.107.8.2","True","346","435"
"3478","187","5","13.107.8.2","True","214","243"
"3478","54","5","13.107.8.2","True","87","172"
"3478","37","5","13.107.8.2","True","55","113"
"3478","50","5","13.107.8.2","True","82","101"
"3478","66","5","13.107.8.2","True","201","298"
"3478","40","5","13.107.8.2","True","57","86"
"3478","39","5","13.107.8.2","True","123","285"
"3478","1","5","13.107.8.2","True","53","171"
"3478","38","5","13.107.8.2","True","45","59"
"3478","41","5","13.107.8.2","True","90","198"
"3478","59","5","13.107.8.2","True","96","127"
"3478","38","5","13.107.8.2","True","60","93"
"3478","38","5","13.107.8.2","True","57","117"
"3478","44","5","13.107.8.2","True","73","114"
"3478","46","5","13.107.8.2","True","70","104"
"3478","38","5","13.107.8.2","True","64","108"
"3478","1","4","13.107.8.2","True","34","74"
"3478","37","5","13.107.8.2","True","53","109"
"3478","38","5","13.107.8.2","True","44","63"
"3478","45","5","13.107.8.2","True","158","489"
"3478","38","5","13.107.8.2","True","147","325"
"3478","39","5","13.107.8.2","True","141","270"
"3478","36","5","13.107.8.2","True","68","124"
"3478","41","5","13.107.8.2","True","106","315"
"3478","36","5","13.107.8.2","True","46","69"
"3478","39","5","13.107.8.2","True","86","237"
"3478","38","5","13.107.8.2","True","96","261"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","True","1","1"
"3478","56","5","13.107.8.2","True","117","217"
"3478","55","5","13.107.8.2","True","74","134"
"3478","52","4","13.107.8.2","True","106","159"
"3478","25","4","13.107.8.2","True","47","114"
"3478","46","4","13.107.8.2","True","104","135"
"3478","61","5","13.107.8.2","True","156","257"
"3478","100","5","13.107.8.2","True","195","367"
"3478","39","5","13.107.8.2","True","68","105"
"3478","67","5","13.107.8.2","True","130","163"
"3478","77","5","13.107.8.2","True","160","404"
"3478","44","5","13.107.8.2","True","82","199"
"3478","1","4","13.107.8.2","True","102","187"
"3478","37","5","13.107.8.2","True","79","115"
"3478","42","5","13.107.8.2","True","74","113"
"3478","39","5","13.107.8.2","True","52","66"
"3478","40","5","13.107.8.2","True","114","231"
"3478","1","5","13.107.8.2","True","1","1"
"3478","42","5","13.107.8.2","True","73","122"
"3478","40","5","13.107.8.2","True","146","258"
"3478","147","5","13.107.8.2","True","255","458"
"3478","37","5","13.107.8.2","True","61","135"
"3478","94","5","13.107.8.2","True","151","218"
"3478","37","5","13.107.8.2","True","133","211"
"3478","92","5","13.107.8.2","True","122","161"
"3478","97","5","13.107.8.2","True","214","306"
"3478","152","5","13.107.8.2","True","212","272"
"3478","136","5","13.107.8.2","True","171","257"
"3478","97","5","13.107.8.2","True","216","455"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","0","5","13.107.8.2","True","1","2"
"3478","116","5","13.107.8.2","True","203","282"
"3478","125","5","13.107.8.2","True","213","349"
"3478","81","5","13.107.8.2","True","102","125"
"3478","124","5","13.107.8.2","True","198","363"
"3478","116","4","13.107.8.2","True","192","301"
"3478","69","5","13.107.8.2","True","103","152"
"3478","116","5","13.107.8.2","True","146","209"
"3478","219","5","13.107.8.2","True","268","345"
"3478","41","5","13.107.8.2","True","202","344"
"3478","136","5","13.107.8.2","True","199","283"
"3478","123","5","13.107.8.2","True","156","214"
"3478","43","5","13.107.8.2","True","105","233"
"3478","1","4","13.107.8.2","True","131","265"
"3478","194","5","13.107.8.2","True","219","252"
"3478","97","5","13.107.8.2","True","182","398"
"3478","92","4","13.107.8.2","True","116","146"
"3478","56","5","13.107.8.2","True","150","285"
"3478","42","5","13.107.8.2","True","74","119"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","86","5","13.107.8.2","True","125","164"
"3478","48","5","13.107.8.2","True","103","130"
"3478","108","5","13.107.8.2","True","191","287"
"3478","70","4","13.107.8.2","True","160","322"
"3478","126","5","13.107.8.2","True","165","211"
"3478","41","5","13.107.8.2","True","55","69"
"3478","99","5","13.107.8.2","True","137","177"
"3478","50","5","13.107.8.2","True","80","110"
"3478","124","5","13.107.8.2","True","156","174"
"3478","98","5","13.107.8.2","True","143","186"
"3478","124","5","13.107.8.2","True","180","232"
"3478","38","5","13.107.8.2","True","53","110"
"3478","179","5","13.107.8.2","True","215","261"
"3478","20","3","13.107.8.2","True","177","304"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","68","5","13.107.8.2","True","163","372"
"3478","73","5","13.107.8.2","True","115","161"
"3478","74","5","13.107.8.2","True","155","241"
"3478","98","5","13.107.8.2","True","132","174"
"3478","110","5","13.107.8.2","True","235","335"
"3478","53","5","13.107.8.2","True","144","221"
"3478","43","5","13.107.8.2","True","125","201"
"3478","75","5","13.107.8.2","True","116","144"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","171","2","13.107.8.2","True","174","177"
"3478","57","5","13.107.8.2","True","134","180"
"3478","112","5","13.107.8.2","True","210","306"
"3478","65","5","13.107.8.2","True","153","247"
"3478","112","5","13.107.8.2","True","197","267"
"3478","43","5","13.107.8.2","True","87","143"
"3478","59","5","13.107.8.2","True","95","199"
"3478","39","5","13.107.8.2","True","60","100"
"3478","48","5","13.107.8.2","True","56","72"
"3478","37","5","13.107.8.2","True","44","67"
"3478","39","5","13.107.8.2","True","69","140"
"3478","37","5","13.107.8.2","True","42","52"
"3478","39","5","13.107.8.2","True","58","88"
"3478","97","5","13.107.8.2","True","137","162"
"3478","56","5","13.107.8.2","True","93","157"
"3478","40","5","13.107.8.2","True","56","70"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","38","5","13.107.8.2","True","45","62"
"3478","39","5","13.107.8.2","True","69","104"
"3478","41","5","13.107.8.2","True","55","70"
"3478","39","5","13.107.8.2","True","66","101"
"3478","80","5","13.107.8.2","True","101","116"
"3478","63","5","13.107.8.2","True","117","293"
"3478","56","5","13.107.8.2","True","61","64"
"3478","37","5","13.107.8.2","True","54","103"
"3478","48","5","13.107.8.2","True","98","126"
"3478","44","5","13.107.8.2","True","93","198"
"3478","49","5","13.107.8.2","True","88","193"
"3478","39","5","13.107.8.2","True","100","222"
"3478","40","5","13.107.8.2","True","85","142"
"3478","59","5","13.107.8.2","True","103","238"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","58","5","13.107.8.2","True","77","99"
"3478","37","5","13.107.8.2","True","46","81"
"3478","72","5","13.107.8.2","True","94","105"
"3478","39","5","13.107.8.2","True","71","113"
"3478","42","5","13.107.8.2","True","58","90"
"3478","38","5","13.107.8.2","True","81","144"
"3478","79","5","13.107.8.2","True","109","144"
"3478","44","5","13.107.8.2","True","60","89"
"3478","50","5","13.107.8.2","True","125","256"
"3478","51","5","13.107.8.2","True","63","75"
"3478","57","5","13.107.8.2","True","84","126"
"3478","50","5","13.107.8.2","True","106","210"
"3478","43","5","13.107.8.2","True","76","102"
"3478","14","2","13.107.8.2","True","261","508"
"3478","99","5","13.107.8.2","True","164","222"
"3478","120","5","13.107.8.2","True","181","224"
"3478","56","5","13.107.8.2","True","81","115"
"3478","56","5","13.107.8.2","True","102","147"
"3478","54","5","13.107.8.2","True","131","268"
"3478","45","5","13.107.8.2","True","107","183"
"3478","59","5","13.107.8.2","True","82","114"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","71","3","13.107.8.2","True","97","124"
"3478","42","5","13.107.8.2","True","58","91"
"3478","141","5","13.107.8.2","True","165","184"
"3478","44","5","13.107.8.2","True","75","122"
"3478","39","5","13.107.8.2","True","162","496"
"3478","41","5","13.107.8.2","True","129","211"
"3478","95","5","13.107.8.2","True","133","169"
"3478","45","5","13.107.8.2","True","53","65"
"3478","38","5","13.107.8.2","True","105","159"
"3478","49","5","13.107.8.2","True","75","106"
"3478","44","5","13.107.8.2","True","130","292"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","54","5","13.107.8.2","True","121","170"
"3478","66","5","13.107.8.2","True","87","127"
"3478","67","5","13.107.8.2","True","90","112"
"3478","2","3","13.107.8.2","True","126","366"
